Site,MacroPlot,Year,Species,Scientific_Name,Count
Marin,MBB9_Burn_Marin,2009,DACA,Danthonia californica,10
Marin,MBB9_Burn_Marin,2009,LUAL,Lupinus albifrons var. collinus,9
Marin,MBB9_Burn_Marin,2009,PLLA,Plantago lanceolata,8
Marin,MBB9_Burn_Marin,2009,BRCA,Bromus carinatus,6
Marin,MBB9_Burn_Marin,2009,LITT,litter,6
Marin,MBB9_Burn_Marin,2009,CAREX,Carex species unknown,5
Marin,MBB9_Burn_Marin,2009,LOMU,Lolium multiflorum,5
Marin,MBB9_Burn_Marin,2009,VUBR,Vulpia bromoides,5
Marin,MBB9_Burn_Marin,2009,ACMI,Achillea millefolium,4
Marin,MBB9_Burn_Marin,2009,TODI,Toxicodendron diversilobum,3
Marin,MBB9_Burn_Marin,2009,BRDI,Bromus diandrus,2
Marin,MBB9_Burn_Marin,2009,BRMX,Briza maxima,1
Marin,MBB9_Burn_Marin,2009,CIQU,Cirsium quercetorum,1
Marin,MBB9_Burn_Marin,2009,ERLA,Eriogonum latifolium,1
Marin,MBB9_Burn_Marin,2009,GRAS0,grass; unknown species,1
Marin,MBB9_Burn_Marin,2009,ROCK,Rock,1
Marin,MBB9_Burn_Marin,2009,STAJ,Stachys ajugoides,1
Marin,MBB9_Burn_Marin,2010,VUBR,Vulpia bromoides,35
Marin,MBB9_Burn_Marin,2010,BRCA,Bromus carinatus,21
Marin,MBB9_Burn_Marin,2010,LOPE,Lolium perenne,21
Marin,MBB9_Burn_Marin,2010,NASSE,Nassella species unknown,18
Marin,MBB9_Burn_Marin,2010,BAPI,Baccharis pilularis,17
Marin,MBB9_Burn_Marin,2010,WYAN,Wyethia angustifolia,17
Marin,MBB9_Burn_Marin,2010,CAREX,Carex species unknown,14
Marin,MBB9_Burn_Marin,2010,DACA,Danthonia californica,13
Marin,MBB9_Burn_Marin,2010,AGROS,Agrostis,10
Marin,MBB9_Burn_Marin,2010,PLLA,Plantago lanceolata,10
Marin,MBB9_Burn_Marin,2010,ELGL,Elymus glaucus,7
Marin,MBB9_Burn_Marin,2010,TODI,Toxicodendron diversilobum,7
Marin,MBB9_Burn_Marin,2010,LUAL,Lupinus albifrons var. collinus,6
Marin,MBB9_Burn_Marin,2010,NALE,Nassella lepida,6
Marin,MBB9_Burn_Marin,2010,NAPU,Nassella pulchra,6
Marin,MBB9_Burn_Marin,2010,ACMI,Achillea millefolium,5
Marin,MBB9_Burn_Marin,2010,BRDI,Bromus diandrus,4
Marin,MBB9_Burn_Marin,2010,BRHO,Bromus hordeaceus,3
Marin,MBB9_Burn_Marin,2010,CAPU,Calystegia purpurata ssp. purpurata,3
Marin,MBB9_Burn_Marin,2010,RACL,Ranunculus californicus,3
Marin,MBB9_Burn_Marin,2010,STAJ,Stachys ajugoides,3
Marin,MBB9_Burn_Marin,2010,GAAP,Galium aparine,2
Marin,MBB9_Burn_Marin,2010,JUNCU,Juncus,2
Marin,MBB9_Burn_Marin,2010,PLER,Plantago erecta,2
Marin,MBB9_Burn_Marin,2010,BRMX,Briza maxima,1
Marin,MBB9_Burn_Marin,2010,BRMI,Briza minor,1
Marin,MBB9_Burn_Marin,2010,BROMU,Bromus,1
Marin,MBB9_Burn_Marin,2010,BRMA,Bromus madritensis,1
Marin,MBB9_Burn_Marin,2010,CIQU,Cirsium quercetorum,1
Marin,MBB9_Burn_Marin,2010,TRDU,Trifolium dubium,1
Marin,MBB9_Burn_Marin,2010,VICIA,Vicia,1
Marin,MBB9_Burn_Marin,2011,VUBR,Vulpia bromoides,41
Marin,MBB9_Burn_Marin,2011,LOMU,Lolium multiflorum,31
Marin,MBB9_Burn_Marin,2011,NASSE,Nassella species unknown,26
Marin,MBB9_Burn_Marin,2011,AGROS,Agrostis,18
Marin,MBB9_Burn_Marin,2011,PLLA,Plantago lanceolata,13
Marin,MBB9_Burn_Marin,2011,LOPE,Lolium perenne,11
Marin,MBB9_Burn_Marin,2011,STAJ,Stachys ajugoides,11
Marin,MBB9_Burn_Marin,2011,DACA,Danthonia californica,10
Marin,MBB9_Burn_Marin,2011,WYAN,Wyethia angustifolia,10
Marin,MBB9_Burn_Marin,2011,GEDI,Geranium dissectum,9
Marin,MBB9_Burn_Marin,2011,CAREX,Carex species unknown,8
Marin,MBB9_Burn_Marin,2011,BRCA,Bromus carinatus,7
Marin,MBB9_Burn_Marin,2011,VICIA,Vicia,6
Marin,MBB9_Burn_Marin,2011,ANAR,Anagallis arvensis,4
Marin,MBB9_Burn_Marin,2011,BAPI,Baccharis pilularis,4
Marin,MBB9_Burn_Marin,2011,ELGL,Elymus glaucus,4
Marin,MBB9_Burn_Marin,2011,TODI,Toxicodendron diversilobum,4
Marin,MBB9_Burn_Marin,2011,LUAL,Lupinus albifrons var. collinus,3
Marin,MBB9_Burn_Marin,2011,AVENA,Avena species unknown,2
Marin,MBB9_Burn_Marin,2011,BRHO,Bromus hordeaceus,2
Marin,MBB9_Burn_Marin,2011,PLER,Plantago erecta,2
Marin,MBB9_Burn_Marin,2011,TRDU,Trifolium dubium,2
Marin,MBB9_Burn_Marin,2011,ACMI,Achillea millefolium,1
Marin,MBB9_Burn_Marin,2011,AVBA,Avena barbata,1
Marin,MBB9_Burn_Marin,2011,BROMU,Bromus,1
Marin,MBB9_Burn_Marin,2011,BRDI,Bromus diandrus,1
Marin,MBB9_Burn_Marin,2011,BRMA,Bromus madritensis,1
Marin,MBB9_Burn_Marin,2011,DICA,Dichelostemma capitatum ssp. capitatum,1
Marin,MBB9_Burn_Marin,2011,ERLA,Eriogonum latifolium,1
Marin,MBB9_Burn_Marin,2011,GAAP,Galium aparine,1
Marin,MBB9_Burn_Marin,2011,HYGL,Hypochaeris glabra,1
Marin,MBB9_Burn_Marin,2011,LUCO,Luzula comosa,1
Marin,MBB9_Burn_Marin,2011,RACL,Ranunculus californicus,1
Marin,MBB9_Burn_Marin,2011,SAAR,Sanicula arctopoides,1
Marin,MBB9_Burn_Marin,2011,SIMA,Sidalcea malviflora,1
Marin,MBB9_Burn_Marin,2011,SIGA,Silene gallica,1
Marin,MBB9_Burn_Marin,2011,SONCH,Sonchus unknown species,1
Marin,MBB9_Burn_Marin,2012,VUBR,Vulpia bromoides,35
Marin,MBB9_Burn_Marin,2012,BRCA,Bromus carinatus,34
Marin,MBB9_Burn_Marin,2012,LOPE,Lolium perenne,32
Marin,MBB9_Burn_Marin,2012,AGROS,Agrostis,19
Marin,MBB9_Burn_Marin,2012,PLLA,Plantago lanceolata,19
Marin,MBB9_Burn_Marin,2012,DACA,Danthonia californica,16
Marin,MBB9_Burn_Marin,2012,CAREX,Carex species unknown,12
Marin,MBB9_Burn_Marin,2012,NASSE,Nassella species unknown,10
Marin,MBB9_Burn_Marin,2012,WYAN,Wyethia angustifolia,9
Marin,MBB9_Burn_Marin,2012,BAPI,Baccharis pilularis,8
Marin,MBB9_Burn_Marin,2012,LUAL,Lupinus albifrons var. collinus,5
Marin,MBB9_Burn_Marin,2012,ACMI,Achillea millefolium,4
Marin,MBB9_Burn_Marin,2012,TODI,Toxicodendron diversilobum,4
Marin,MBB9_Burn_Marin,2012,BRHO,Bromus hordeaceus,3
Marin,MBB9_Burn_Marin,2012,PLER,Plantago erecta,3
Marin,MBB9_Burn_Marin,2012,RACL,Ranunculus californicus,2
Marin,MBB9_Burn_Marin,2012,VISA,Vicia sativa,2
Marin,MBB9_Burn_Marin,2012,AVENA,Avena species unknown,1
Marin,MBB9_Burn_Marin,2012,BRMI,Briza minor,1
Marin,MBB9_Burn_Marin,2012,CAOC,Calystegia occidentalis ssp. occidentalis,1
Marin,MBB9_Burn_Marin,2012,GEDI,Geranium dissectum,1
Marin,MBB9_Burn_Marin,2012,PISE,Piptochaetium setosum,1
Marin,MBB9_Burn_Marin,2012,SIMA,Sidalcea malviflora,1
Marin,MBB9_Burn_Marin,2012,SOOL,Sonchus oleraceus,1
Marin,MBB9_Burn_Marin,2012,VICIA,Vicia,1
Marin,MBB9_Burn_Marin,2013,NASSE,Nassella species unknown,37
Marin,MBB9_Burn_Marin,2013,VUBR,Vulpia bromoides,32
Marin,MBB9_Burn_Marin,2013,LOPE,Lolium perenne,25
Marin,MBB9_Burn_Marin,2013,BRCA,Bromus carinatus,24
Marin,MBB9_Burn_Marin,2013,DACA,Danthonia californica,20
Marin,MBB9_Burn_Marin,2013,AGROS,Agrostis,18
Marin,MBB9_Burn_Marin,2013,LOMU,Lolium multiflorum,15
Marin,MBB9_Burn_Marin,2013,PLLA,Plantago lanceolata,13
Marin,MBB9_Burn_Marin,2013,WYAN,Wyethia angustifolia,12
Marin,MBB9_Burn_Marin,2013,BAPI,Baccharis pilularis,7
Marin,MBB9_Burn_Marin,2013,ACMI,Achillea millefolium,6
Marin,MBB9_Burn_Marin,2013,CAREX,Carex species unknown,6
Marin,MBB9_Burn_Marin,2013,LUAL,Lupinus albifrons var. collinus,6
Marin,MBB9_Burn_Marin,2013,TODI,Toxicodendron diversilobum,5
Marin,MBB9_Burn_Marin,2013,ELGL,Elymus glaucus,4
Marin,MBB9_Burn_Marin,2013,BRMX,Briza maxima,3
Marin,MBB9_Burn_Marin,2013,PLER,Plantago erecta,3
Marin,MBB9_Burn_Marin,2013,BRDI,Bromus diandrus,2
Marin,MBB9_Burn_Marin,2013,BRHO,Bromus hordeaceus,2
Marin,MBB9_Burn_Marin,2013,ERCI,Erodium cicutarium,2
Marin,MBB9_Burn_Marin,2013,GEML,Geranium molle,2
Marin,MBB9_Burn_Marin,2013,STAJ,Stachys ajugoides,2
Marin,MBB9_Burn_Marin,2013,VIAM,Vicia americana ssp. americana,2
Marin,MBB9_Burn_Marin,2013,BARE,bare ground; no vegetation,1
Marin,MBB9_Burn_Marin,2013,CAOC,Calystegia occidentalis ssp. occidentalis,1
Marin,MBB9_Burn_Marin,2013,LAVE,Lathyrus vestitus,1
Marin,MBB9_Burn_Marin,2013,RACL,Ranunculus californicus,1
Marin,MBB9_Burn_Marin,2013,SIMA,Sidalcea malviflora,1
Marin,MBB9_Burn_Marin,2013,SIBE,Sisyrinchium bellum,1
Marin,MBB9_Burn_Marin,2013,VISA,Vicia sativa,1
Marin,MBB9_Burn_Marin,2015,NASSE,Nassella species unknown,38
Marin,MBB9_Burn_Marin,2015,BRCA,Bromus carinatus,18
Marin,MBB9_Burn_Marin,2015,DACA,Danthonia californica,15
Marin,MBB9_Burn_Marin,2015,WYAN,Wyethia angustifolia,14
Marin,MBB9_Burn_Marin,2015,BAPI,Baccharis pilularis,13
Marin,MBB9_Burn_Marin,2015,PLLA,Plantago lanceolata,11
Marin,MBB9_Burn_Marin,2015,LOMU,Lolium multiflorum,10
Marin,MBB9_Burn_Marin,2015,AGROS,Agrostis,9
Marin,MBB9_Burn_Marin,2015,CAREX,Carex species unknown,7
Marin,MBB9_Burn_Marin,2015,LUAL,Lupinus albifrons var. collinus,7
Marin,MBB9_Burn_Marin,2015,TODI,Toxicodendron diversilobum,5
Marin,MBB9_Burn_Marin,2015,VUBR,Vulpia bromoides,5
Marin,MBB9_Burn_Marin,2015,ACMI,Achillea millefolium,3
Marin,MBB9_Burn_Marin,2015,BRDI,Bromus diandrus,2
Marin,MBB9_Burn_Marin,2015,VICIA,Vicia,2
Marin,MBB9_Burn_Marin,2015,BARE,bare ground; no vegetation,1
Marin,MBB9_Burn_Marin,2015,CAOC,Calystegia occidentalis ssp. occidentalis,1
Marin,MBB9_Burn_Marin,2015,CIQU,Cirsium quercetorum,1
Marin,MBB9_Burn_Marin,2015,ERLA,Eriogonum latifolium,1
Marin,MBB9_Burn_Marin,2015,HYRA,Hypochaeris radicata,1
Marin,MBB9_Burn_Marin,2015,LAVE,Lathyrus vestitus,1
Marin,MBB9_Burn_Marin,2015,LITT,litter,1
Marin,MBB9_Burn_Marin,2015,RACL,Ranunculus californicus,1
Marin,MBB9_Burn_Marin,2015,STAJ,Stachys ajugoides,1
Marin,MBB9_Control_Marin,2009,NASSE,Nassella species unknown,46
Marin,MBB9_Control_Marin,2009,BAPI,Baccharis pilularis,34
Marin,MBB9_Control_Marin,2009,BRCA,Bromus carinatus,21
Marin,MBB9_Control_Marin,2009,DACA,Danthonia californica,16
Marin,MBB9_Control_Marin,2009,BARE,bare ground; no vegetation,8
Marin,MBB9_Control_Marin,2009,WYAN,Wyethia angustifolia,7
Marin,MBB9_Control_Marin,2009,LOMU,Lolium multiflorum,5
Marin,MBB9_Control_Marin,2009,PLLA,Plantago lanceolata,5
Marin,MBB9_Control_Marin,2009,LITT,litter,4
Marin,MBB9_Control_Marin,2009,LUAL,Lupinus albifrons var. collinus,4
Marin,MBB9_Control_Marin,2009,TODI,Toxicodendron diversilobum,3
Marin,MBB9_Control_Marin,2009,BRDI,Bromus diandrus,2
Marin,MBB9_Control_Marin,2009,BRHO,Bromus hordeaceus,2
Marin,MBB9_Control_Marin,2009,VUBR,Vulpia bromoides,2
Marin,MBB9_Control_Marin,2009,ACMI,Achillea millefolium,1
Marin,MBB9_Control_Marin,2009,ELGL,Elymus glaucus,1
Marin,MBB9_Control_Marin,2009,GOPH,Gopher mound,1
Marin,MBB9_Control_Marin,2009,SIBE,Sisyrinchium bellum,1
Marin,MBB9_Control_Marin,2009,STAJ,Stachys ajugoides,1
Marin,MBB9_Control_Marin,2010,NASSE,Nassella species unknown,30
Marin,MBB9_Control_Marin,2010,BRCA,Bromus carinatus,24
Marin,MBB9_Control_Marin,2010,BAPI,Baccharis pilularis,21
Marin,MBB9_Control_Marin,2010,DACA,Danthonia californica,18
Marin,MBB9_Control_Marin,2010,NAPU,Nassella pulchra,15
Marin,MBB9_Control_Marin,2010,LOPE,Lolium perenne,14
Marin,MBB9_Control_Marin,2010,PLLA,Plantago lanceolata,14
Marin,MBB9_Control_Marin,2010,WYAN,Wyethia angustifolia,12
Marin,MBB9_Control_Marin,2010,VUBR,Vulpia bromoides,10
Marin,MBB9_Control_Marin,2010,LUAL,Lupinus albifrons var. collinus,6
Marin,MBB9_Control_Marin,2010,RACL,Ranunculus californicus,6
Marin,MBB9_Control_Marin,2010,STAJ,Stachys ajugoides,6
Marin,MBB9_Control_Marin,2010,BARE,bare ground; no vegetation,5
Marin,MBB9_Control_Marin,2010,BRHO,Bromus hordeaceus,5
Marin,MBB9_Control_Marin,2010,TODI,Toxicodendron diversilobum,4
Marin,MBB9_Control_Marin,2010,CAPU,Calystegia purpurata ssp. purpurata,3
Marin,MBB9_Control_Marin,2010,ELGL,Elymus glaucus,3
Marin,MBB9_Control_Marin,2010,GAAP,Galium aparine,3
Marin,MBB9_Control_Marin,2010,GEDI,Geranium dissectum,3
Marin,MBB9_Control_Marin,2010,ACMI,Achillea millefolium,2
Marin,MBB9_Control_Marin,2010,AVFA,Avena fatua,2
Marin,MBB9_Control_Marin,2010,VICIA,Vicia,2
Marin,MBB9_Control_Marin,2010,BROMU,Bromus,1
Marin,MBB9_Control_Marin,2010,BRMA,Bromus madritensis,1
Marin,MBB9_Control_Marin,2010,CIQU,Cirsium quercetorum,1
Marin,MBB9_Control_Marin,2010,ERLA,Eriogonum latifolium,1
Marin,MBB9_Control_Marin,2010,FORB1,Forb unknown species,1
Marin,MBB9_Control_Marin,2010,GRAS0,grass; unknown species,1
Marin,MBB9_Control_Marin,2010,LITT,litter,1
Marin,MBB9_Control_Marin,2010,NALE,Nassella lepida,1
Marin,MBB9_Control_Marin,2010,POA,Poa species unknown,1
Marin,MBB9_Control_Marin,2010,SIGA,Silene gallica,1
Marin,MBB9_Control_Marin,2011,NASSE,Nassella species unknown,53
Marin,MBB9_Control_Marin,2011,LOMU,Lolium multiflorum,30
Marin,MBB9_Control_Marin,2011,VUBR,Vulpia bromoides,26
Marin,MBB9_Control_Marin,2011,PLLA,Plantago lanceolata,21
Marin,MBB9_Control_Marin,2011,BRCA,Bromus carinatus,20
Marin,MBB9_Control_Marin,2011,BAPI,Baccharis pilularis,18
Marin,MBB9_Control_Marin,2011,LUAL,Lupinus albifrons var. collinus,9
Marin,MBB9_Control_Marin,2011,WYAN,Wyethia angustifolia,8
Marin,MBB9_Control_Marin,2011,STAJ,Stachys ajugoides,6
Marin,MBB9_Control_Marin,2011,GEDI,Geranium dissectum,5
Marin,MBB9_Control_Marin,2011,BROMU,Bromus,4
Marin,MBB9_Control_Marin,2011,RACL,Ranunculus californicus,3
Marin,MBB9_Control_Marin,2011,BRDI,Bromus diandrus,2
Marin,MBB9_Control_Marin,2011,BRHO,Bromus hordeaceus,2
Marin,MBB9_Control_Marin,2011,TODI,Toxicodendron diversilobum,2
Marin,MBB9_Control_Marin,2011,TRDU,Trifolium dubium,2
Marin,MBB9_Control_Marin,2011,VICIA,Vicia,2
Marin,MBB9_Control_Marin,2011,ACMI,Achillea millefolium,1
Marin,MBB9_Control_Marin,2011,DICA,Dichelostemma capitatum ssp. capitatum,1
Marin,MBB9_Control_Marin,2011,ELGL,Elymus glaucus,1
Marin,MBB9_Control_Marin,2011,ERLA,Eriogonum latifolium,1
Marin,MBB9_Control_Marin,2011,GAAP,Galium aparine,1
Marin,MBB9_Control_Marin,2011,HYGL,Hypochaeris glabra,1
Marin,MBB9_Control_Marin,2011,LITT,litter,1
Marin,MBB9_Control_Marin,2011,OXAL,Oxalis albicans ssp. pilosa,1
Marin,MBB9_Control_Marin,2011,ROCK,Rock,1
Marin,MBB9_Control_Marin,2011,SHAR,Sherardia arvensis,1
Marin,MBB9_Control_Marin,2011,SIBE,Sisyrinchium bellum,1
Marin,MBB9_Control_Marin,2011,SOAS,Sonchus asper,1
Marin,MBB9_Control_Marin,2012,BRCA,Bromus carinatus,32
Marin,MBB9_Control_Marin,2012,NASSE,Nassella species unknown,32
Marin,MBB9_Control_Marin,2012,PLLA,Plantago lanceolata,25
Marin,MBB9_Control_Marin,2012,DACA,Danthonia californica,20
Marin,MBB9_Control_Marin,2012,BAPI,Baccharis pilularis,16
Marin,MBB9_Control_Marin,2012,LOMU,Lolium multiflorum,16
Marin,MBB9_Control_Marin,2012,LUAL,Lupinus albifrons var. collinus,9
Marin,MBB9_Control_Marin,2012,WYAN,Wyethia angustifolia,8
Marin,MBB9_Control_Marin,2012,ELGL,Elymus glaucus,5
Marin,MBB9_Control_Marin,2012,STAJ,Stachys ajugoides,5
Marin,MBB9_Control_Marin,2012,BARE,bare ground; no vegetation,4
Marin,MBB9_Control_Marin,2012,CAOC,Calystegia occidentalis ssp. occidentalis,4
Marin,MBB9_Control_Marin,2012,HYRA,Hypochaeris radicata,3
Marin,MBB9_Control_Marin,2012,TODI,Toxicodendron diversilobum,3
Marin,MBB9_Control_Marin,2012,VISA,Vicia sativa,3
Marin,MBB9_Control_Marin,2012,ACMI,Achillea millefolium,2
Marin,MBB9_Control_Marin,2012,RACL,Ranunculus californicus,2
Marin,MBB9_Control_Marin,2012,SIBE,Sisyrinchium bellum,2
Marin,MBB9_Control_Marin,2012,VUBR,Vulpia bromoides,2
Marin,MBB9_Control_Marin,2012,AVBA,Avena barbata,1
Marin,MBB9_Control_Marin,2012,BRDI,Bromus diandrus,1
Marin,MBB9_Control_Marin,2012,CAREX,Carex species unknown,1
Marin,MBB9_Control_Marin,2012,CIQU,Cirsium quercetorum,1
Marin,MBB9_Control_Marin,2012,OXAL,Oxalis albicans ssp. pilosa,1
Marin,MBB9_Control_Marin,2012,TRDU,Trifolium dubium,1
Marin,MBB9_Control_Marin,2013,BRCA,Bromus carinatus,30
Marin,MBB9_Control_Marin,2013,NASSE,Nassella species unknown,29
Marin,MBB9_Control_Marin,2013,PLLA,Plantago lanceolata,22
Marin,MBB9_Control_Marin,2013,DACA,Danthonia californica,19
Marin,MBB9_Control_Marin,2013,LOMU,Lolium multiflorum,17
Marin,MBB9_Control_Marin,2013,BAPI,Baccharis pilularis,14
Marin,MBB9_Control_Marin,2013,WYAN,Wyethia angustifolia,12
Marin,MBB9_Control_Marin,2013,BARE,bare ground; no vegetation,7
Marin,MBB9_Control_Marin,2013,VUBR,Vulpia bromoides,6
Marin,MBB9_Control_Marin,2013,LUAL,Lupinus albifrons var. collinus,5
Marin,MBB9_Control_Marin,2013,CAOC,Calystegia occidentalis ssp. occidentalis,3
Marin,MBB9_Control_Marin,2013,ELGL,Elymus glaucus,3
Marin,MBB9_Control_Marin,2013,HYRA,Hypochaeris radicata,3
Marin,MBB9_Control_Marin,2013,TODI,Toxicodendron diversilobum,3
Marin,MBB9_Control_Marin,2013,ACMI,Achillea millefolium,2
Marin,MBB9_Control_Marin,2013,BRDI,Bromus diandrus,2
Marin,MBB9_Control_Marin,2013,BRHO,Bromus hordeaceus,2
Marin,MBB9_Control_Marin,2013,SIMA,Sidalcea malviflora,2
Marin,MBB9_Control_Marin,2013,STAJ,Stachys ajugoides,2
Marin,MBB9_Control_Marin,2013,CAPU,Calystegia purpurata ssp. purpurata,1
Marin,MBB9_Control_Marin,2013,LITT,litter,1
Marin,MBB9_Control_Marin,2013,SACR,Sanicula crassicaulis,1
Marin,MBB9_Control_Marin,2013,TRDU,Trifolium dubium,1
Marin,MBB9_Control_Marin,2015,NASSE,Nassella species unknown,55
Marin,MBB9_Control_Marin,2015,BAPI,Baccharis pilularis,18
Marin,MBB9_Control_Marin,2015,PLLA,Plantago lanceolata,17
Marin,MBB9_Control_Marin,2015,BRCA,Bromus carinatus,16
Marin,MBB9_Control_Marin,2015,LUAL,Lupinus albifrons var. collinus,11
Marin,MBB9_Control_Marin,2015,WYAN,Wyethia angustifolia,9
Marin,MBB9_Control_Marin,2015,BARE,bare ground; no vegetation,7
Marin,MBB9_Control_Marin,2015,ACMI,Achillea millefolium,6
Marin,MBB9_Control_Marin,2015,LITT,litter,4
Marin,MBB9_Control_Marin,2015,DACA,Danthonia californica,3
Marin,MBB9_Control_Marin,2015,BRDI,Bromus diandrus,2
Marin,MBB9_Control_Marin,2015,STAJ,Stachys ajugoides,2
Marin,MBB9_Control_Marin,2015,TODI,Toxicodendron diversilobum,2
Marin,MBB9_Control_Marin,2015,CAOC,Calystegia occidentalis ssp. occidentalis,1
Marin,MBB9_Control_Marin,2015,LOMU,Lolium multiflorum,1
Marin,MBB9_Control_Marin,2015,RACL,Ranunculus californicus,1
Marin,MBB9_Control_Marin,2015,ROCK,Rock,1
Marin,MBB9_Control_Marin,2015,SIBE,Sisyrinchium bellum,1
Marin,MBB9_Control_Marin,2015,VICIA,Vicia,1
Marin,MBB9_Mechanical_Marin,2009,NASSE,Nassella species unknown,61
Marin,MBB9_Mechanical_Marin,2009,BAPI,Baccharis pilularis,37
Marin,MBB9_Mechanical_Marin,2009,BRCA,Bromus carinatus,11
Marin,MBB9_Mechanical_Marin,2009,DACA,Danthonia californica,8
Marin,MBB9_Mechanical_Marin,2009,ELGL,Elymus glaucus,7
Marin,MBB9_Mechanical_Marin,2009,LOMU,Lolium multiflorum,7
Marin,MBB9_Mechanical_Marin,2009,AGROS,Agrostis,5
Marin,MBB9_Mechanical_Marin,2009,BRHO,Bromus hordeaceus,4
Marin,MBB9_Mechanical_Marin,2009,ERLA,Eriogonum latifolium,4
Marin,MBB9_Mechanical_Marin,2009,GALIU,Galium,3
Marin,MBB9_Mechanical_Marin,2009,TODI,Toxicodendron diversilobum,3
Marin,MBB9_Mechanical_Marin,2009,VUBR,Vulpia bromoides,3
Marin,MBB9_Mechanical_Marin,2009,ACMI,Achillea millefolium,2
Marin,MBB9_Mechanical_Marin,2009,LITT,litter,2
Marin,MBB9_Mechanical_Marin,2009,PLLA,Plantago lanceolata,2
Marin,MBB9_Mechanical_Marin,2009,ARCA,Artemisia californica,1
Marin,MBB9_Mechanical_Marin,2009,BARE,bare ground; no vegetation,1
Marin,MBB9_Mechanical_Marin,2009,BRDI,Bromus diandrus,1
Marin,MBB9_Mechanical_Marin,2009,CAPU,Calystegia purpurata ssp. purpurata,1
Marin,MBB9_Mechanical_Marin,2009,PLER,Plantago erecta,1
Marin,MBB9_Mechanical_Marin,2009,ROCK,Rock,1
Marin,MBB9_Mechanical_Marin,2009,SIMA,Sidalcea malviflora,1
Marin,MBB9_Mechanical_Marin,2009,STAJ,Stachys ajugoides,1
Marin,MBB9_Mechanical_Marin,2009,WYAN,Wyethia angustifolia,1
Marin,MBB9_Mechanical_Marin,2010,NALE,Nassella lepida,34
Marin,MBB9_Mechanical_Marin,2010,LOPE,Lolium perenne,25
Marin,MBB9_Mechanical_Marin,2010,BAPI,Baccharis pilularis,17
Marin,MBB9_Mechanical_Marin,2010,BRCA,Bromus carinatus,16
Marin,MBB9_Mechanical_Marin,2010,NAPU,Nassella pulchra,13
Marin,MBB9_Mechanical_Marin,2010,DACA,Danthonia californica,11
Marin,MBB9_Mechanical_Marin,2010,ELGL,Elymus glaucus,11
Marin,MBB9_Mechanical_Marin,2010,NASSE,Nassella species unknown,11
Marin,MBB9_Mechanical_Marin,2010,VUBR,Vulpia bromoides,10
Marin,MBB9_Mechanical_Marin,2010,PLLA,Plantago lanceolata,9
Marin,MBB9_Mechanical_Marin,2010,GAPO,Galium porrigens,6
Marin,MBB9_Mechanical_Marin,2010,AGROS,Agrostis,5
Marin,MBB9_Mechanical_Marin,2010,TODI,Toxicodendron diversilobum,5
Marin,MBB9_Mechanical_Marin,2010,BRMA,Bromus madritensis,4
Marin,MBB9_Mechanical_Marin,2010,ERLA,Eriogonum latifolium,4
Marin,MBB9_Mechanical_Marin,2010,GAAP,Galium aparine,4
Marin,MBB9_Mechanical_Marin,2010,GEDI,Geranium dissectum,3
Marin,MBB9_Mechanical_Marin,2010,STAJ,Stachys ajugoides,3
Marin,MBB9_Mechanical_Marin,2010,ACMI,Achillea millefolium,2
Marin,MBB9_Mechanical_Marin,2010,BRMX,Briza maxima,2
Marin,MBB9_Mechanical_Marin,2010,DAPU,Daucus pusillus,2
Marin,MBB9_Mechanical_Marin,2010,PLER,Plantago erecta,2
Marin,MBB9_Mechanical_Marin,2010,VISA,Vicia sativa,2
Marin,MBB9_Mechanical_Marin,2010,ANAR,Anagallis arvensis,1
Marin,MBB9_Mechanical_Marin,2010,ARCA,Artemisia californica,1
Marin,MBB9_Mechanical_Marin,2010,AVFA,Avena fatua,1
Marin,MBB9_Mechanical_Marin,2010,BRDI,Bromus diandrus,1
Marin,MBB9_Mechanical_Marin,2010,BRHO,Bromus hordeaceus,1
Marin,MBB9_Mechanical_Marin,2010,CAOC,Calystegia occidentalis ssp. occidentalis,1
Marin,MBB9_Mechanical_Marin,2010,CAPU,Calystegia purpurata ssp. purpurata,1
Marin,MBB9_Mechanical_Marin,2010,CIQU,Cirsium quercetorum,1
Marin,MBB9_Mechanical_Marin,2010,CIVU,Cirsium vulgare,1
Marin,MBB9_Mechanical_Marin,2010,LITT,litter,1
Marin,MBB9_Mechanical_Marin,2010,ROCK,Rock,1
Marin,MBB9_Mechanical_Marin,2010,SOAS,Sonchus asper,1
Marin,MBB9_Mechanical_Marin,2011,LOMU,Lolium multiflorum,62
Marin,MBB9_Mechanical_Marin,2011,VUBR,Vulpia bromoides,45
Marin,MBB9_Mechanical_Marin,2011,NASSE,Nassella species unknown,26
Marin,MBB9_Mechanical_Marin,2011,GEDI,Geranium dissectum,19
Marin,MBB9_Mechanical_Marin,2011,PLLA,Plantago lanceolata,13
Marin,MBB9_Mechanical_Marin,2011,BRCA,Bromus carinatus,9
Marin,MBB9_Mechanical_Marin,2011,AGROS,Agrostis,7
Marin,MBB9_Mechanical_Marin,2011,AVFA,Avena fatua,7
Marin,MBB9_Mechanical_Marin,2011,BRMA,Bromus madritensis,5
Marin,MBB9_Mechanical_Marin,2011,ELGL,Elymus glaucus,5
Marin,MBB9_Mechanical_Marin,2011,SONCH,Sonchus unknown species,5
Marin,MBB9_Mechanical_Marin,2011,BRHO,Bromus hordeaceus,4
